subject,professor,room,weekday,start_time,end_tim
대학통계학및실습1,주용성,102-211(학술/문화관 K211 (K) 공용컴퓨터실),수,11:00,12:30
대학통계학및실습1,주용성,102-211(학술/문화관 K211 (K) 공용컴퓨터실),수,11:00,12:30
대학통계학및실습1,주용성,102-211(학술/문화관 K211 (K) 공용컴퓨터실),금,12:00,14:00
대학통계학및실습1,주용성,102-211(학술/문화관 K211 (K) 공용컴퓨터실),금,12:00,14:00
대학통계학및실습1,주용성,102-211(학술/문화관 K211 (K) 공용컴퓨터실),금,12:00,14:00
대학통계학및실습1,이선우,102-211(학술/문화관 K211 (K) 공용컴퓨터실),월,13:30,15:00
대학통계학및실습1,이선우,102-211(학술/문화관 K211 (K) 공용컴퓨터실),월,13:30,15:00
대학통계학및실습1,이선우,102-211(학술/문화관 K211 (K) 공용컴퓨터실),월,13:30,15:00
대학통계학및실습1,이선우,102-211(학술/문화관 K211 (K) 공용컴퓨터실),수,12:30,14:00
대학통계학및실습1,이선우,102-211(학술/문화관 K211 (K) 공용컴퓨터실),수,12:30,14:00
대학통계학및실습1,이선우,102-211(학술/문화관 K211 (K) 공용컴퓨터실),수,12:30,14:00
대학통계학및실습1,이선우,102-211(학술/문화관 K211 (K) 공용컴퓨터실),금,14:00,16:00
대학통계학및실습1,이선우,102-211(학술/문화관 K211 (K) 공용컴퓨터실),금,14:00,16:00
대학통계학및실습1,이선우,102-211(학술/문화관 K211 (K) 공용컴퓨터실),금,14:00,16:00
미적분학및연습2,엄건애,407-B101(정보문화관P P201 강의실),화,14:00,15:30
미적분학및연습2,엄건애,407-B101(정보문화관P P201 강의실),화,14:00,15:30
미적분학및연습2,엄건애,407-B101(정보문화관P P201 강의실),금,14:00,15:30
미적분학및연습2,엄건애,407-B101(정보문화관P P201 강의실),금,14:00,15:30
미적분학및연습2,심호진,102-352(학술/문화관 K352 352 강의실),수,16:00,18:50
확률및통계학,김희경,501-413(학림관 J414 강의실),월,12:00,13:30
확률및통계학,김희경,501-413(학림관 J414 강의실),월,12:00,13:30
확률및통계학,김희경,501-413(학림관 J414 강의실),수,11:00,12:30
확률및통계학,김희경,501-413(학림관 J414 강의실),수,11:00,12:30
확률및통계학,정선,207-315(혜화관 315 315 강의실),화,12:00,13:30
확률및통계학,정선,207-315(혜화관 315 315 강의실),화,12:00,13:30
확률및통계학,정선,207-315(혜화관 315 315 강의실),목,12:00,13:30
확률및통계학,정선,207-315(혜화관 315 315 강의실),목,12:00,13:30
확률및통계학,곽화륜,307-321(명진관 A321 강의실),월,18:00,20:30
확률및통계학,곽화륜,307-321(명진관 A321 강의실),수,18:00,20:30
확률및통계학,최은희,1102-219(종합강의동 219 강의실),화,16:00,18:50
확률및통계학,최은희,102-342(학술/문화관 K342 342 강의실),월,12:00,13:30
확률및통계학,최은희,102-342(학술/문화관 K342 342 강의실),월,12:00,13:30
확률및통계학,최은희,102-342(학술/문화관 K342 342 강의실),수,11:00,12:30
확률및통계학,최은희,102-342(학술/문화관 K342 342 강의실),수,11:00,12:30
공학선형대수학,임영빈,408-321(정보문화관Q Q301 강의실),월,16:30,18:00
공학선형대수학,임영빈,408-321(정보문화관Q Q301 강의실),월,16:30,18:00
공학선형대수학,임영빈,408-321(정보문화관Q Q301 강의실),수,14:00,15:30
공학선형대수학,임영빈,408-321(정보문화관Q Q301 강의실),수,14:00,15:30
공학선형대수학,임영빈,408-329(정보문화관Q Q302 강의실),화,12:00,13:30
공학선형대수학,임영빈,408-329(정보문화관Q Q302 강의실),화,12:00,13:30
공학선형대수학,임영빈,408-329(정보문화관Q Q302 강의실),목,12:00,13:30
공학선형대수학,임영빈,408-329(정보문화관Q Q302 강의실),목,12:00,13:30
공학선형대수학,조영덕,501-203(학림관 J212 강의실),화,14:00,15:30
공학선형대수학,조영덕,501-203(학림관 J212 강의실),화,14:00,15:30
공학선형대수학,조영덕,501-203(학림관 J212 강의실),금,14:00,15:30
공학선형대수학,조영덕,501-203(학림관 J212 강의실),금,14:00,15:30
공학선형대수학,박상웅,407-B127(정보문화관P P207 강의실),수,16:00,17:30
공학선형대수학,박상웅,407-B127(정보문화관P P207 강의실),수,16:00,17:30
공학선형대수학,박상웅,407-B127(정보문화관P P207 강의실),금,16:00,17:30
공학선형대수학,박상웅,407-B127(정보문화관P P207 강의실),금,16:00,17:30
공학선형대수학,최광호,501-413(학림관 J414 강의실),월,16:30,18:00
공학선형대수학,최광호,501-413(학림관 J414 강의실),월,16:30,18:00
공학선형대수학,최광호,501-413(학림관 J414 강의실),수,14:00,15:30
공학선형대수학,최광호,501-413(학림관 J414 강의실),수,14:00,15:30
공학선형대수학,연미정,408-321(정보문화관Q Q301 강의실),금,18:00,20:30
공학수학1,최광호,408-329(정보문화관Q Q302 강의실),월,12:00,13:30
공학수학1,최광호,408-329(정보문화관Q Q302 강의실),월,12:00,13:30
공학수학1,최광호,408-329(정보문화관Q Q302 강의실),수,11:00,12:30
공학수학1,최광호,408-329(정보문화관Q Q302 강의실),수,11:00,12:30
공학수학1,오승익,408-329(정보문화관Q Q302 강의실),월,16:30,18:00
공학수학1,오승익,408-329(정보문화관Q Q302 강의실),월,16:30,18:00
공학수학1,오승익,408-329(정보문화관Q Q302 강의실),수,14:00,15:30
공학수학1,오승익,408-329(정보문화관Q Q302 강의실),수,14:00,15:30
공학수학1,조영덕,102-352(학술/문화관 K352 352 강의실),화,16:00,17:30
공학수학1,조영덕,102-352(학술/문화관 K352 352 강의실),화,16:00,17:30
공학수학1,조영덕,102-352(학술/문화관 K352 352 강의실),목,16:30,18:00
공학수학1,조영덕,102-352(학술/문화관 K352 352 강의실),목,16:30,18:00
공학수학1,연미정,408-321(정보문화관Q Q301 강의실),수,16:00,17:30
공학수학1,연미정,408-321(정보문화관Q Q301 강의실),수,16:00,17:30
공학수학1,연미정,408-321(정보문화관Q Q301 강의실),금,16:00,17:30
공학수학1,연미정,408-321(정보문화관Q Q301 강의실),금,16:00,17:30
공학수학1,박호,307-321(명진관 A321 강의실),화,18:00,20:30
이산수학,김동우,408-321(정보문화관Q Q301 강의실),월,12:00,13:30
이산수학,김동우,408-321(정보문화관Q Q301 강의실),월,12:00,13:30
이산수학,김동우,408-321(정보문화관Q Q301 강의실),수,11:00,12:30
이산수학,김동우,408-321(정보문화관Q Q301 강의실),수,11:00,12:30
이산수학,임상수,407-203(정보문화관P P401 강의실_스마트),월,16:30,18:00
이산수학,임상수,407-203(정보문화관P P401 강의실_스마트),월,16:30,18:00
이산수학,임상수,407-203(정보문화관P P401 강의실_스마트),수,14:00,15:30
이산수학,임상수,407-203(정보문화관P P401 강의실_스마트),수,14:00,15:30
이산수학,정화용,407-B122(정보문화관P P205 강의실),수,12:30,14:00
이산수학,정화용,407-B122(정보문화관P P205 강의실),수,12:30,14:00
이산수학,정화용,407-B122(정보문화관P P205 강의실),금,12:00,13:30
이산수학,정화용,407-B122(정보문화관P P205 강의실),금,12:00,13:30
생물학개론,이보영,501-203(학림관 J212 강의실),월,16:30,18:00
생물학개론,이보영,501-203(학림관 J212 강의실),월,16:30,18:00
생물학개론,이보영,501-203(학림관 J212 강의실),수,14:00,15:30
생물학개론,이보영,501-203(학림관 J212 강의실),수,14:00,15:30
생물학개론,한미희,501-203(학림관 J212 강의실),화,12:00,13:30
생물학개론,한미희,501-203(학림관 J212 강의실),화,12:00,13:30
생물학개론,한미희,501-203(학림관 J212 강의실),목,12:00,13:30
생물학개론,한미희,501-203(학림관 J212 강의실),목,12:00,13:30
생물학개론,한미희,501-203(학림관 J212 강의실),화,16:00,17:30
생물학개론,한미희,501-203(학림관 J212 강의실),화,16:00,17:30
생물학개론,한미희,501-203(학림관 J212 강의실),목,16:30,18:00
생물학개론,한미희,501-203(학림관 J212 강의실),목,16:30,18:00
생물학개론,김병혁,202-378(사회과학/경영관 L302 강의실),수,18:00,20:30
생물학개론,조선희,202-571(사회과학/경영관 L501 강의실),수,12:30,14:00
생물학개론,조선희,202-571(사회과학/경영관 L501 강의실),수,12:30,14:00
생물학개론,조선희,202-571(사회과학/경영관 L501 강의실),금,12:00,13:30
생물학개론,조선희,202-571(사회과학/경영관 L501 강의실),금,12:00,13:30
지구환경과학,조봉연,405-127(원흥관 1,월,12:00,13:30
지구환경과학,조봉연,3 E127 강의실),월,12:00,13:30
지구환경과학,조봉연,501-203(학림관 J212 강의실),월,12:00,13:30
지구환경과학,조봉연,405-127(원흥관 1,수,11:00,12:30
지구환경과학,조봉연,3 E127 강의실),수,11:00,12:30
지구환경과학,조봉연,501-203(학림관 J212 강의실),수,11:00,12:30
지구환경과학,이동훈,407-B105(정보문화관P P202 강의실),수,18:00,20:30
프로그래밍기초와실습,송양의,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),월,12:00,14:00
프로그래밍기초와실습,송양의,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),월,12:00,14:00
프로그래밍기초와실습,송양의,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),수,11:00,13:00
프로그래밍기초와실습,송양의,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),수,11:00,13:00
프로그래밍기초와실습,홍성옥,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),월,16:30,18:25
프로그래밍기초와실습,홍성옥,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),월,16:30,18:25
프로그래밍기초와실습,홍성옥,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),수,14:00,16:00
프로그래밍기초와실습,홍성옥,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),수,14:00,16:00
프로그래밍기초와실습,김신우,102-211(학술/문화관 K211 (K) 공용컴퓨터실),화,12:00,14:00
프로그래밍기초와실습,김신우,102-211(학술/문화관 K211 (K) 공용컴퓨터실),화,12:00,14:00
프로그래밍기초와실습,김신우,102-211(학술/문화관 K211 (K) 공용컴퓨터실),목,12:00,14:00
프로그래밍기초와실습,김신우,102-211(학술/문화관 K211 (K) 공용컴퓨터실),목,12:00,14:00
프로그래밍기초와실습,이호정,405-318(원흥관 1,화,14:00,16:00
프로그래밍기초와실습,이호정,3 F318 (F) 공용컴퓨터실),화,14:00,16:00
프로그래밍기초와실습,이호정,405-318(원흥관 1,화,14:00,16:00
프로그래밍기초와실습,이호정,3 F318 (F) 공용컴퓨터실),화,14:00,16:00
프로그래밍기초와실습,이호정,405-318(원흥관 1,금,14:00,16:00
프로그래밍기초와실습,이호정,3 F318 (F) 공용컴퓨터실),금,14:00,16:00
프로그래밍기초와실습,이호정,405-318(원흥관 1,금,14:00,16:00
프로그래밍기초와실습,이호정,3 F318 (F) 공용컴퓨터실),금,14:00,16:00
프로그래밍기초와실습,정진우,405-318(원흥관 1,화,16:00,18:00
프로그래밍기초와실습,정진우,3 F318 (F) 공용컴퓨터실),화,16:00,18:00
프로그래밍기초와실습,정진우,405-318(원흥관 1,화,16:00,18:00
프로그래밍기초와실습,정진우,3 F318 (F) 공용컴퓨터실),화,16:00,18:00
프로그래밍기초와실습,정진우,405-318(원흥관 1,목,16:30,18:25
프로그래밍기초와실습,정진우,3 F318 (F) 공용컴퓨터실),목,16:30,18:25
프로그래밍기초와실습,정진우,405-318(원흥관 1,목,16:30,18:25
프로그래밍기초와실습,정진우,3 F318 (F) 공용컴퓨터실),목,16:30,18:25
프로그래밍기초와실습,이명숙,405-318(원흥관 1,수,12:30,14:30
프로그래밍기초와실습,이명숙,3 F318 (F) 공용컴퓨터실),수,12:30,14:30
프로그래밍기초와실습,이명숙,405-318(원흥관 1,수,12:30,14:30
프로그래밍기초와실습,이명숙,3 F318 (F) 공용컴퓨터실),수,12:30,14:30
프로그래밍기초와실습,이명숙,405-318(원흥관 1,금,12:00,14:00
프로그래밍기초와실습,이명숙,3 F318 (F) 공용컴퓨터실),금,12:00,14:00
프로그래밍기초와실습,이명숙,405-318(원흥관 1,금,12:00,14:00
프로그래밍기초와실습,이명숙,3 F318 (F) 공용컴퓨터실),금,12:00,14:00
프로그래밍기초와실습,송양의,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),수,16:00,18:00
프로그래밍기초와실습,송양의,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),수,16:00,18:00
프로그래밍기초와실습,송양의,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),금,16:00,18:00
프로그래밍기초와실습,송양의,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),금,16:00,18:00
프로그래밍기초와실습,정화용,202-463(사회과학/경영관 L432 (L) 공용컴퓨터실),수,16:00,18:00
프로그래밍기초와실습,정화용,202-463(사회과학/경영관 L432 (L) 공용컴퓨터실),수,16:00,18:00
프로그래밍기초와실습,정화용,202-463(사회과학/경영관 L432 (L) 공용컴퓨터실),금,16:00,18:00
프로그래밍기초와실습,정화용,202-463(사회과학/경영관 L432 (L) 공용컴퓨터실),금,16:00,18:00
프로그래밍기초와실습,홍성옥,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),월,18:25,21:55
프로그래밍기초와실습,안영아,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),수,18:00,21:30
인터넷프로그래밍,엄진영,202-463(사회과학/경영관 L432 (L) 공용컴퓨터실),화,12:00,14:00
인터넷프로그래밍,엄진영,202-463(사회과학/경영관 L432 (L) 공용컴퓨터실),화,12:00,14:00
인터넷프로그래밍,엄진영,202-463(사회과학/경영관 L432 (L) 공용컴퓨터실),목,12:00,14:00
인터넷프로그래밍,엄진영,202-463(사회과학/경영관 L432 (L) 공용컴퓨터실),목,12:00,14:00
인터넷프로그래밍,장은실,202-463(사회과학/경영관 L432 (L) 공용컴퓨터실),화,16:00,18:00
인터넷프로그래밍,장은실,202-463(사회과학/경영관 L432 (L) 공용컴퓨터실),화,16:00,18:00
인터넷프로그래밍,장은실,202-463(사회과학/경영관 L432 (L) 공용컴퓨터실),목,16:30,18:25
인터넷프로그래밍,장은실,202-463(사회과학/경영관 L432 (L) 공용컴퓨터실),목,16:30,18:25
인터넷프로그래밍,엄진영,202-463(사회과학/경영관 L432 (L) 공용컴퓨터실),화,18:25,21:55
공학경제,김소정,501-316(학림관 J315 강의실),월,12:00,13:30
공학경제,김소정,501-316(학림관 J315 강의실),월,12:00,13:30
공학경제,김소정,501-316(학림관 J315 강의실),수,11:00,12:30
공학경제,김소정,501-316(학림관 J315 강의실),수,11:00,12:30
공학경제,서용윤,501-316(학림관 J315 강의실),월,16:30,18:00
공학경제,서용윤,501-316(학림관 J315 강의실),월,16:30,18:00
공학경제,서용윤,501-316(학림관 J315 강의실),수,14:00,15:30
